ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,pool_n,high_vol_regime,rate_rising_regime,fallback
CRS,return,1,expanding,business_pair_ridge,2024-02-29,2024-02-29,2024-03-31,0.1047177998130821,0.028759966786918178,0.01946629600697676,98,196,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-02-29,2024-02-29,2024-03-31,0.000238077878283,0.0005631182435841178,0.0005970093251726155,98,392,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-02-29,2024-02-29,2024-03-31,0.000477103934137,0.0006229549870794837,0.0005877021707206164,98,392,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-02-29,2024-02-29,2024-03-31,0.0004729554457708,0.0006331137681892145,0.0004250763436685661,98,392,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-02-29,2024-02-29,2024-03-31,0.0005227390607258,0.00047732133888756103,0.0005621582171888191,98,392,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-02-29,2024-02-29,2024-03-31,0.000238077878283,0.0005392580906852931,0.0005970093251726155,98,392,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-02-29,2024-02-29,2024-03-31,0.000477103934137,0.0005783892457281932,0.0005877021707206164,98,392,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-02-29,2024-02-29,2024-03-31,0.0004729554457708,0.0004964007009606359,0.0004250763436685661,98,392,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-02-29,2024-02-29,2024-03-31,0.0005227390607258,0.0004497100186119047,0.0005621582171888191,98,392,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-02-29,2024-02-29,2024-03-31,0.000238077878283,0.0006151349612468105,0.0005970093251726155,98,392,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-02-29,2024-02-29,2024-03-31,0.000477103934137,0.0006643897519532202,0.0005877021707206164,98,392,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-02-29,2024-02-29,2024-03-31,0.0004729554457708,0.0005872118794825246,0.0004250763436685661,98,392,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-02-29,2024-02-29,2024-03-31,0.0005227390607258,0.0005006278048704698,0.0005621582171888191,98,392,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-02-29,2024-02-29,2024-03-31,0.000238077878283,0.0009632240309142791,0.0005970093251726155,98,392,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-02-29,2024-02-29,2024-03-31,0.000477103934137,0.0008428683561623826,0.0005877021707206164,98,392,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-02-29,2024-02-29,2024-03-31,0.0004729554457708,0.0007117586903141126,0.0004250763436685661,98,392,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-02-29,2024-02-29,2024-03-31,0.0005227390607258,0.0005423765405832945,0.0005621582171888191,98,392,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-02-29,2024-02-29,2024-03-31,0.0004729554457708,0.00044235049507571273,0.0004250763436685661,98,196,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-02-29,2024-02-29,2024-03-31,0.0005227390607258,0.00045506072148115105,0.0005621582171888191,98,196,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-02-29,2024-02-29,2024-03-31,0.000238077878283,0.0005278263601978259,0.0005970093251726155,98,196,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-02-29,2024-02-29,2024-03-31,0.000477103934137,0.0005375398912421552,0.0005877021707206164,98,196,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.1666992944934464,0.0035691502402308804,0.02774532489569247,99,396,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.2030270856150273,0.0012640831201570363,0.02032742230804853,99,396,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.004384259544238683,0.02972294529956157,99,396,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,-0.1275901224041384,-0.015434237606818807,0.021501075443493677,99,396,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.1666992944934464,-0.01263516607385818,0.02774532489569247,99,396,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.2030270856150273,-0.002585443550830114,0.02032742230804853,99,396,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.006351554885119397,0.02972294529956157,99,396,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,-0.1275901224041384,0.004846596867628963,0.021501075443493677,99,396,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.1666992944934464,-0.0007970094086980593,0.02774532489569247,99,396,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.2030270856150273,0.011545008455035687,0.02032742230804853,99,396,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.011545008455035687,0.02972294529956157,99,396,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,-0.1275901224041384,0.011545008455035687,0.021501075443493677,99,396,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.1666992944934464,0.0132139578208197,0.02774532489569247,99,396,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.2030270856150273,0.03504899801535322,0.02032742230804853,99,396,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.036581277801307197,0.02972294529956157,99,396,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,-0.1275901224041384,0.026773803904773307,0.021501075443493677,99,396,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,-0.0535237753949687,0.001828222545573903,0.02972294529956157,99,198,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,-0.1275901224041384,-0.010163377483758323,0.021501075443493677,99,198,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.1666992944934464,0.03203604567544295,0.02774532489569247,99,198,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.2030270856150273,0.019112646731601145,0.02032742230804853,99,198,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.0012935107632198,0.0005075756892094233,0.0004993320095694855,99,396,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.0004326588180473,0.00047027096090541433,0.0005241029035922861,99,396,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.0005152269872034,0.0006053782574028013,0.0004414129275618553,99,396,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-03-31,2024-03-28,2024-04-30,0.000395694418991,0.0005619886248533692,0.000598512549017852,99,396,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.0012935107632198,0.00046974825002336635,0.0004993320095694855,99,396,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.0004326588180473,0.0004682642192416947,0.0005241029035922861,99,396,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.0005152269872034,0.0005019856535566158,0.0004414129275618553,99,396,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-03-31,2024-03-28,2024-04-30,0.000395694418991,0.0004883994261250692,0.000598512549017852,99,396,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.0012935107632198,0.0005978838365147421,0.0004993320095694855,99,396,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.0004326588180473,0.0005886912963321743,0.0005241029035922861,99,396,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.0005152269872034,0.0005812824417671058,0.0004414129275618553,99,396,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-03-31,2024-03-28,2024-04-30,0.000395694418991,0.0005461601283768242,0.000598512549017852,99,396,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.0012935107632198,0.0010020522393982799,0.0004993320095694855,99,396,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.0004326588180473,0.0008887528305133879,0.0005241029035922861,99,396,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.0005152269872034,0.0007871981048712366,0.0004414129275618553,99,396,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-03-31,2024-03-28,2024-04-30,0.000395694418991,0.0006190155238510129,0.000598512549017852,99,396,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.0005152269872034,0.0005537979134595233,0.0004414129275618553,99,198,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.000395694418991,0.0006665337419097959,0.000598512549017852,99,198,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.0012935107632198,0.0004815931375966495,0.0004993320095694855,99,198,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-03-31,2024-03-28,2024-04-30,0.0004326588180473,0.0004706652928090849,0.0005241029035922861,99,198,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.0274706761924619,0.0024447840288598574,0.02913486459167001,100,400,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.2936989766936995,-0.01996482454283685,0.022154418941118314,100,400,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.005991140270253367,0.028890478092616266,100,400,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,-0.0037056645148236,-0.029371519725807926,0.020010163465017355,100,400,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.0274706761924619,0.02796224965425535,0.02913486459167001,100,400,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.2936989766936995,0.02636384510920057,0.022154418941118314,100,400,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.03219608188783904,0.028890478092616266,100,400,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,-0.0037056645148236,0.03564608362963506,0.020010163465017355,100,400,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.0274706761924619,0.03981006868813117,0.02913486459167001,100,400,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.2936989766936995,0.03981006868813117,0.022154418941118314,100,400,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.03981006868813117,0.028890478092616266,100,400,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,-0.0037056645148236,0.044036740237181446,0.020010163465017355,100,400,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.0274706761924619,0.018809882425772605,0.02913486459167001,100,400,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.2936989766936995,0.03988517137744007,0.022154418941118314,100,400,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,0.03411654427085718,0.028890478092616266,100,400,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,-0.0037056645148236,0.034568252397097605,0.020010163465017355,100,400,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,-0.0494281596299313,-0.009511132085660179,0.028890478092616266,100,200,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,-0.0037056645148236,-0.02547988565358969,0.020010163465017355,100,200,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.0274706761924619,0.03927918455195189,0.02913486459167001,100,200,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.2936989766936995,0.021306071687644805,0.022154418941118314,100,200,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.0001676463829592,0.0005404085244627187,0.0007830873453912124,100,400,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.0012468548331363,0.0005001546622391622,0.00044791651101572645,100,400,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.0006836866763306,0.0008661327322590204,0.0004717496265513099,100,400,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-04-30,2024-04-30,2024-05-31,0.0004515377082148,0.0007860766054417302,0.0006642809741353738,100,400,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.0001676463829592,0.0005261531944460769,0.0007830873453912124,100,400,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.0012468548331363,0.0004826912414236704,0.00044791651101572645,100,400,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.0006836866763306,0.0006146291159165585,0.0004717496265513099,100,400,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-04-30,2024-04-30,2024-05-31,0.0004515377082148,0.0005892900925790032,0.0006642809741353738,100,400,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.0001676463829592,0.0005546571031554682,0.0007830873453912124,100,400,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.0012468548331363,0.0005546571031554682,0.00044791651101572645,100,400,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.0006836866763306,0.0005817523316666008,0.0004717496265513099,100,400,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-04-30,2024-04-30,2024-05-31,0.0004515377082148,0.0005544513485469232,0.0006642809741353738,100,400,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.0001676463829592,0.0014592061713599904,0.0007830873453912124,100,400,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.0012468548331363,0.0012768871147384431,0.00044791651101572645,100,400,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.0006836866763306,0.0011647948636328161,0.0004717496265513099,100,400,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-04-30,2024-04-30,2024-05-31,0.0004515377082148,0.0008531119337235401,0.0006642809741353738,100,400,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.0006836866763306,0.000802769773954116,0.0004717496265513099,100,200,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.0004515377082148,0.0009499962053266819,0.0006642809741353738,100,200,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.0001676463829592,0.0007099757067982909,0.0007830873453912124,100,200,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-04-30,2024-04-30,2024-05-31,0.0012468548331363,0.0005961798589916053,0.00044791651101572645,100,200,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2024-05-31,2024-05-31,2024-06-30,-0.0960221613139323,-0.0331496577203244,0.029118387478806563,101,404,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-05-31,2024-05-31,2024-06-30,-0.0116352918898182,-0.04402637469774396,0.024842978918866644,101,404,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,-0.0007099768341201386,0.02811504603595738,101,404,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-05-31,2024-05-31,2024-06-30,-0.054642427048499,0.013737554458002446,0.01977535328699913,101,404,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-05-31,2024-05-31,2024-06-30,-0.0960221613139323,0.00218399197465223,0.029118387478806563,101,404,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-05-31,2024-05-31,2024-06-30,-0.0116352918898182,0.0033081588071679838,0.024842978918866644,101,404,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.006389192034009207,0.02811504603595738,101,404,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-05-31,2024-05-31,2024-06-30,-0.054642427048499,0.005926666353066545,0.01977535328699913,101,404,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-05-31,2024-05-31,2024-06-30,-0.0960221613139323,0.012162019258563932,0.029118387478806563,101,404,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-05-31,2024-05-31,2024-06-30,-0.0116352918898182,0.012162019258563932,0.024842978918866644,101,404,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.012162019258563932,0.02811504603595738,101,404,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-05-31,2024-05-31,2024-06-30,-0.054642427048499,0.012162019258563932,0.01977535328699913,101,404,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-05-31,2024-05-31,2024-06-30,-0.0960221613139323,-0.011394736947394395,0.029118387478806563,101,404,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-05-31,2024-05-31,2024-06-30,-0.0116352918898182,0.021028734426409196,0.024842978918866644,101,404,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.010500915871049999,0.02811504603595738,101,404,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-05-31,2024-05-31,2024-06-30,-0.054642427048499,0.022589472002202255,0.01977535328699913,101,404,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-05-31,2024-05-31,2024-06-30,0.0716263929573759,0.020334733835212008,0.02811504603595738,101,202,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-05-31,2024-05-31,2024-06-30,-0.054642427048499,-0.03474630796836553,0.01977535328699913,101,202,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-05-31,2024-05-31,2024-06-30,-0.0960221613139323,0.012143113898800548,0.029118387478806563,101,202,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-05-31,2024-05-31,2024-06-30,-0.0116352918898182,-0.018435835959530508,0.024842978918866644,101,202,0.0,1.0,False
